classifier	best_celltype_new	name	gname	Known Marker	HSC_NO	MPP_NO	LMPP_NO	CLP_NO	pDC_NO	CMP_NO	GMP_NO	MEP_NO	HSC_VIP	MPP_VIP	LMPP_VIP	CLP_VIP	CMP_VIP	GMP_VIP	MEP_VIP	pDC_VIP
BM415	CLP	ENSG00000133943	C14orf159	0	6.58500494	6.688470532	6.698824958	6.597760242	6.842110617	6.719264583	6.764754448	6.725780008	1.280747932	0.648562078	0.34225296	1.678460727	0.480011921	0.864197874	0.689018378	1.326767331
BM416	CLP	ENSG00000227729	RD3L	0	1.127966355	1.117986267	0.837705846	0.695772378	0.763837835	0.6622086	1.40467802	0.869027771	0.754766122	0.694735814	0.462724818	0.937538453	0.879002458	1.683462088	0.401676259	0.765970031
BM417	CLP	ENSG00000166073	GPR176	0	6.775121552	6.648102925	6.705316461	6.500333036	6.784019469	6.663720508	6.59738422	6.607049256	1.249566054	0.319940214	0.628543443	1.773658141	0.397023277	0.837340176	0.607040414	1.024567454
BM418	CLP	ENSG00000128881	TTBK2	0	7.113492149	7.038305727	7.106590758	6.95261318	7.111032674	7.048399182	7.061507906	6.995876701	0.928815967	0.606600769	0.810416794	1.619670658	0.526640265	0.145527627	0.701290579	0.784713097
BM419	CLP	ENSG00000229474	PATL2	0	4.752966778	5.121149408	4.784840946	4.611512799	4.676738081	4.960365525	4.724737251	4.936857849	0.525736529	1.66464702	0.45976598	1.312069693	0.864776212	0.733929466	1.116190431	1.052296208
BM420	CLP	ENSG00000166188	ZNF319	0	0.749192953	0.934643548	0.797358205	0.65240965	0.832204059	0.652208858	1.134911742	1.526205559	0.649580275	0.636545548	0.557282065	1.002017227	0.782195381	0.941592321	1.856418275	0.782999752
BM421	CLP	ENSG00000126858	RHOT1	0	6.192759605	6.273866953	6.287311622	6.07852279	6.323047541	6.112420184	6.231349329	6.244017404	0.580507259	0.713561796	0.811392096	1.609978664	1.018426286	0.128404256	0.43016529	0.886441659
BM422	CLP	ENSG00000161664	ASB16	0	1.822807737	1.995843865	1.592930918	1.204110925	2.242050361	1.823868985	1.804931803	1.797711401	0.573715587	0.819487547	0.651772223	1.628789624	0.36397133	0.164738409	0.278305257	0.975479011
BM423	CLP	ENSG00000066044	ELAVL1	0	7.790782008	7.743956172	7.735996649	7.765138677	7.91082348	7.792755818	7.704138587	7.773275422	1.363618126	1.080222767	0.679619375	1.357088629	0.449144947	1.043951472	0.073476686	1.660152931
BM424	CLP	ENSG00000090661	CERS4	0	4.437385221	4.436187325	4.439294008	4.075794685	4.699090612	4.319843195	4.457638638	4.61600891	0.708398197	0.646873327	0.474274829	1.57503149	0.474084924	0.336264378	0.728238902	1.020872267
BM425	CLP	ENSG00000188171	ZNF626	0	7.891613813	7.691358193	7.781935762	7.670490623	7.689439335	7.791304712	7.833118111	7.721958877	1.632472823	0.878639575	0.351273012	1.10090656	0.411699169	1.141982578	0.522104366	0.749907951
BM426	CLP	ENSG00000104824	HNRNPL	0	2.155354635	1.884479084	2.063181459	1.83977772	2.081328583	2.000130936	2.90637922	1.810685069	0.587643239	0.696869329	0.423985855	0.925453064	0.278244311	2.430472238	0.85517984	0.653140818
BM427	CLP	ENSG00000134815	DHX34	0	3.370044342	3.141555472	3.522022468	3.006627227	4.079759421	3.501220251	3.746745774	3.617054114	0.910667287	1.149599856	0.617759328	1.688203456	0.431087379	1.011801778	0.416685775	1.54673155
BM428	CLP	ENSG00000214694	ARHGEF33	0	6.254320151	6.19014928	6.264978781	5.972305867	6.158825836	6.118963482	6.10335535	6.263202593	0.888368593	0.273793264	1.10960797	1.772087305	0.448182039	0.709422026	0.917457095	0.189163173
BM429	CLP	ENSG00000115944	COX7A2L	0	6.115086799	6.055045451	6.099856619	5.976575993	6.15388271	6.287642934	6.020037618	6.118429004	0.597484692	0.710015697	0.018696244	1.138718791	1.738333601	0.906178828	0.176890868	0.509864883
BM430	CLP	ENSG00000162929	KIAA1841	0	5.879951377	5.883674167	5.860227658	5.512318177	5.859137745	5.623409925	5.875086557	5.686612187	0.746363497	0.982900215	0.74483397	1.897347285	1.177389696	0.84735962	0.670004803	0.495911816
BM431	CLP	ENSG00000172985	SH3RF3	0	8.037014057	8.003895218	8.055371127	7.90074023	7.972994558	8.111853311	8.012845794	8.086651902	0.511557073	0.761410103	0.625680829	1.757708631	1.354776988	0.389884	1.021982056	0.876414649
BM432	CLP	ENSG00000175497	DPP10	0	10.38617344	10.35216668	10.32677991	10.24183866	10.25163188	10.32926793	10.35969898	10.30781903	1.598335894	1.158711914	0.522705938	1.881071883	0.481155967	1.033841355	0.31556575	1.587743842
BM433	CLP	ENSG00000115109	EPB41L5	0	7.063138612	7.265820757	7.088628955	7.044194936	7.136117375	7.205537079	7.185370796	7.123068726	0.957664832	1.598052325	0.799981573	1.230507627	0.902414821	0.747717081	0.198391289	0.353862085
BM434	CLP	ENSG00000184611	KCNH7	0	8.869609268	8.848073621	8.854718695	8.714381956	8.779218463	8.72585722	8.777376822	8.816906181	1.504960757	1.245147789	1.290960539	1.72711908	1.476435389	0.634533778	0.411405788	1.366936723
BM435	CLP	ENSG00000153253	SCN3A	CLP	6.819451198	6.755072107	6.719233589	6.558618188	6.835028706	6.63551976	6.757552587	6.747296591	1.438521721	0.776820781	0.187891085	1.706660841	1.007381489	0.371876773	0.449419595	1.248944987
BM436	CLP	ENSG00000163492	CCDC141	0	7.591576304	7.619822725	7.66772163	7.481607706	7.629918774	7.576381727	7.585700504	7.698129865	1.012157106	0.7174958	1.060985856	1.67500896	0.416434974	0.355420672	1.313930105	1.138688125
BM437	CLP	ENSG00000144451	SPAG16	0	10.05400481	10.04754053	10.02073792	9.960265546	9.991983682	10.03872408	10.04809566	10.02596709	1.305764019	1.121997751	0.592610399	1.732674051	0.533551453	0.642246502	0.586842197	1.501481207
BM438	CLP	ENSG00000169047	IRS1	0	5.979611957	5.703133106	5.78766419	5.663330816	5.753774468	5.703529164	5.763817512	5.915093712	1.693057535	0.841989899	0.070761085	1.172908338	0.802231098	0.31075077	1.201962762	0.829932517
BM439	CLP	ENSG00000125967	NECAB3	0	2.438398513	2.195847889	2.6499162	1.762580844	2.850056875	2.735341089	2.793673554	2.472963176	0.720112293	0.916904568	0.64500931	1.996417174	0.864296963	0.980635148	0.344490606	1.013067762
BM440	CLP	ENSG00000182362	YBEY	0	1.759833895	1.317311419	1.821661971	1.049587278	2.153386197	2.102793041	2.003572988	1.537375527	0.536723991	0.961417363	0.618542648	1.695470935	1.020897395	0.932537777	0.458150061	0.916885215
BM441	CLP	ENSG00000100027	YPEL1	0	4.025989794	4.153728298	4.448860602	3.795643634	4.33202893	4.242071846	4.29039384	4.270902658	1.006841272	0.523975038	1.187229507	1.640206332	0.272021383	0.448546706	0.275565073	0.898742832
BM442	CLP	ENSG00000075275	CELSR1	0	6.52121605	6.510466658	6.363661579	6.289472529	6.47410994	6.568482106	6.453386078	6.550002325	0.990234083	0.813536082	1.121768566	1.817163262	0.99918336	0.124008824	0.890932817	0.883302178
BM443	CLP	ENSG00000077092	RARB	0	8.54555328	8.607902821	8.604990116	8.505877289	8.525648083	8.66576126	8.603579235	8.588277446	1.106731927	0.860776192	0.71947574	1.505003283	1.704784438	0.530980613	0.355558818	1.444247239
BM444	CLP	ENSG00000168016	TRANK1	0	6.222932192	6.306174709	6.321447861	6.130070477	6.294073098	6.33329587	6.386137416	6.481751195	0.822903372	0.423821229	0.299086782	1.724267492	0.351175551	0.877401249	1.562910819	0.617098453
BM445	CLP	ENSG00000168026	TTC21A	0	4.216818955	4.178170821	4.203314105	3.806813475	4.423586647	3.839810954	4.250350573	4.558142543	0.49474505	0.396810089	0.113270847	1.54026817	1.315482875	0.433062161	1.360808785	0.827985812
BM446	CLP	ENSG00000213689	TREX1	0	0.780361412	0.502230817	0.670512262	0.131427536	1.092539557	0.33308749	0.808362665	0.72118815	0.677390967	0.663447501	0.18568383	1.714884532	1.08828113	0.745393255	0.504322436	1.369573908
BM447	CLP	ENSG00000196549	MME	CLP	7.103022163	7.149900463	7.064467506	6.863959179	7.02680363	7.09061373	7.103645921	7.102406725	0.646550223	1.129529979	0.122199731	2.354246833	0.431468522	0.631711571	0.53632936	0.640991899
BM448	CLP	ENSG00000169282	KCNAB1	0	8.817896293	8.775753042	8.806266052	8.715642973	8.714742484	8.812691103	8.799520454	8.822868391	1.075474579	0.87462002	0.625231035	1.627793225	0.711767782	0.418934923	0.920507433	1.36733529
BM449	CLP	ENSG00000174891	RSRC1	0	8.565352892	8.605697097	8.595935245	8.462326836	8.516340253	8.547694123	8.61978447	8.536556122	0.945824397	1.108617398	0.846677964	1.765830632	0.307205139	1.367712024	0.459727101	1.142188957
BM450	CLP	ENSG00000250588	IQCJ-SCHIP1	0	9.721945597	9.719048121	9.724540264	9.630319736	9.644971533	9.78058095	9.74404339	9.73469832	0.889440694	0.811134009	0.499746306	1.8606369	1.597582547	0.873020869	0.679910771	1.474335093
BM451	CLP	ENSG00000114757	PEX5L	0	7.876850657	7.797861216	7.773361435	7.684714496	7.706313851	7.842864597	7.847999247	7.827648251	1.366849874	0.792615397	0.519425371	1.716860928	0.794791673	1.034997642	0.580369239	1.27006332
BM452	CLP	ENSG00000179010	MRFAP1	0	0.992743183	0.47237501	0.420608967	0.122096087	0.477675315	0.162579459	0.349125086	0.39868721	2.195964819	0.420511549	0.164114527	1.235056279	1.133633765	0.399104391	0.378895993	0.31161358
BM453	CLP	ENSG00000157765	SLC34A2	0	4.110372173	3.954172544	4.165912882	3.432815346	4.060152213	3.66114585	4.007937239	4.211920783	0.627307166	0.739267315	0.867677869	1.713382645	1.012902968	0.31842327	0.907143584	0.645669487
BM454	CLP	ENSG00000150471	LPHN3	0	9.723387949	9.725267453	9.626955405	9.594603581	9.583916268	9.654773552	9.663692167	9.667723934	1.670888462	1.57699029	0.827810663	1.67438335	0.600186274	0.530032619	0.302480898	1.682856134
BM455	CLP	ENSG00000132467	UTP3	0	0.443598408	0.987512942	0.490297045	0.470961677	0.686805529	0.577152936	1.123156402	0.612105705	0.79184681	1.173549104	0.813254179	0.883620422	0.361278036	1.880630643	0.283589954	0.47875881
BM456	CLP	ENSG00000151470	C4orf33	0	4.17816478	4.166785582	4.273590774	3.671229444	4.501112085	4.644069959	4.30169909	4.582397411	0.651610267	0.575631055	0.06297162	2.305417017	1.534567583	0.209756672	1.234790914	0.99859928
BM457	CLP	ENSG00000174473	GALNTL6	0	10.1571701	10.17259098	10.13364613	10.06536143	10.11265369	10.11411486	10.11843525	10.16173548	1.266030599	1.321591002	0.666650586	1.692079623	0.439193698	0.322432236	0.728071765	1.425970192
BM458	CLP	ENSG00000150625	GPM6A	0	8.437047299	8.443020598	8.412786356	8.369105802	8.450474062	8.41977406	8.408204857	8.448315144	1.377458305	1.195274805	0.438349331	1.46760079	0.190611502	0.394830151	0.549044792	1.637278902
BM459	CLP	ENSG00000243056	EIF4EBP3	0	0.516412256	0.323741127	0.644972179	0.235092005	0.729533178	0.636935123	1.001173963	0.692268527	0.536237626	1.02802631	0.247378054	1.363007935	0.367135967	1.746467075	0.415204251	0.417922838
BM460	CLP	ENSG00000164330	EBF1	0	8.430736258	8.435929873	8.374911112	8.285372573	8.424183253	8.433719399	8.412042456	8.441505408	0.501277319	0.647643478	0.61653173	1.952419925	0.587099952	0.20273207	0.661802236	0.642455395
BM461	CLP	ENSG00000188107	EYS	0	10.89243511	10.86714606	10.8513111	10.77502053	10.77868539	10.86213343	10.84346527	10.86714427	1.656237946	1.314080634	0.639493181	1.918193677	0.867411449	0.506166669	0.622428391	1.811427043
BM462	CLP	ENSG00000135298	BAI3	0	9.493033792	9.48630541	9.445716858	9.40632792	9.432805715	9.502396872	9.471001636	9.528419027	1.335218097	1.245785406	0.697466568	1.658656711	0.896337238	0.466106759	1.155453687	1.510759891
BM463	CLP	ENSG00000197081	IGF2R	0	6.890291637	6.831012376	6.836243512	6.583062819	6.567714902	6.838144379	6.804370604	6.830338936	1.630006768	0.736544114	0.93547952	2.218753258	0.838570831	0.484861943	0.782382144	2.032249664
BM464	CLP	ENSG00000106113	CRHR2	0	4.930571401	4.958399524	4.98775123	4.704557828	4.894415834	5.011831879	5.221171282	4.7728999	0.461641419	0.451270311	0.340629743	1.404642271	0.466655657	2.011337886	0.994403834	0.531691216
BM465	CLP	ENSG00000106236	NPTX2	0	2.209673604	2.365196119	2.419837706	2.026261176	2.616685256	2.490331249	2.558791158	3.097740356	0.803737678	0.599947278	0.355651518	1.266869802	0.101810909	0.359694402	1.743168661	0.895067968
BM466	CLP	ENSG00000160868	CYP3A4	0	4.875978379	4.322735553	4.590098982	4.235112849	4.618711976	4.747288807	4.629366476	4.701414562	1.257694018	1.242564719	0.055114619	1.561437972	0.768329503	0.394701749	0.555070902	0.633201495
BM467	CLP	ENSG00000128536	CDHR3	0	7.023399933	6.998284379	7.09331739	6.872776418	6.940895729	7.133438197	7.062440757	6.939889258	0.412568122	0.297487143	1.182011902	1.588932496	1.463869916	0.745489504	0.862201514	0.729800237
BM468	CLP	ENSG00000178826	TMEM139	0	1.914587131	1.762324518	2.546969567	1.594209012	1.899869679	1.727474112	2.60215445	2.261785766	0.480499638	0.781400563	1.558928887	1.214230916	0.858889504	1.684582915	0.679787281	0.607217426
BM469	CLP	ENSG00000104221	BRF2	0	1.584569855	1.245613357	1.446651782	1.144767467	2.010567248	1.927994427	2.166608406	2.410323117	0.548813905	1.12185003	0.866816842	1.503768135	0.579151794	1.357226941	1.722667107	0.795413946
BM470	CLP	ENSG00000165078	CPA6	0	8.131691907	8.072503534	8.113730584	7.997681321	8.122361479	8.15824387	8.037202583	8.164636781	1.063455852	0.438649571	0.360019966	1.589852954	1.070362371	1.247578509	1.180349848	0.69218536
BM471	CLP	ENSG00000104313	EYA1	0	7.255564623	7.389445809	7.252265364	7.175478243	7.283704426	7.287839272	7.218262801	7.379666566	0.802419465	1.283912297	0.513838413	1.56073014	0.534718507	0.838264346	1.193280106	1.123478234
BM472	CLP	ENSG00000164796	CSMD3	0	10.21493679	10.25270724	10.19928501	10.15497569	10.17252424	10.22732493	10.15349227	10.23977326	1.425124228	1.438891236	0.539446128	1.593704088	0.726492204	1.249908535	0.77284503	1.608152949
BM473	CLP	ENSG00000147905	ZCCHC7	0	7.619565217	7.691083315	7.554958043	7.436055898	7.546016461	7.554940021	7.480470235	7.549322528	0.912720487	1.661259348	0.28576614	1.47384591	0.037352012	1.179214687	0.428656679	0.324734754
BM474	pDC	ENSG00000158828	PINK1	0	2.939254973	3.124998662	3.640063481	3.187282674	2.835786453	3.013429456	3.096210199	3.062384603	0.710587243	0.486476191	1.947395055	0.7619465	0.47398677	0.370315148	0.433108428	1.333863821
BM475	pDC	ENSG00000117308	GALE	0	1.537333501	0.782508603	0.853862134	1.117626695	0.842992063	1.075814304	0.807024114	0.859952585	1.686422898	0.662368023	0.646476895	0.578868911	0.365158092	0.710693285	0.369366545	1.076591407
BM476	pDC	ENSG00000142700	DMRTA2	0	0.778435726	0.780059592	0.88467545	0.872989884	0.574548265	0.663408717	1.349617674	0.78639713	0.857159908	0.499929224	0.208923613	0.503171401	0.704258612	1.890138636	0.235523552	1.095495511
BM477	pDC	ENSG00000162779	AXDND1	0	7.474000905	7.329636793	7.334857901	7.221641558	7.177051132	7.305427758	7.328840853	7.367576348	1.728362332	0.321425509	0.249609122	1.125675594	0.176430366	0.183747905	0.596428713	1.374751247
BM478	pDC	ENSG00000196482	ESRRG	0	9.204569311	9.174941933	9.175942085	9.125313687	9.127054217	9.18005582	9.236550354	9.209516453	1.049784199	0.979509987	0.584824344	1.400073453	0.716846743	1.354621791	0.588231492	1.600783351
BM479	pDC	ENSG00000177963	RIC8A	0	1.324655874	0.895869565	1.956223899	1.282978282	0.989844464	1.075837269	1.905468855	1.43007922	0.650632105	1.193412817	1.952109571	0.653564051	0.877036765	1.751393059	0.231787474	1.416854981
BM480	pDC	ENSG00000262655	SPON1	0	8.018493899	7.976388492	8.04297841	7.928140976	7.878928413	8.087618664	8.028034498	8.077684871	0.650128753	0.657073611	0.732781565	1.226317034	1.314253891	0.439177374	1.188625907	1.685086356
BM481	pDC	ENSG00000162105	SHANK2	0	8.650116406	8.737072779	8.714952346	8.699373756	8.576534926	8.771950816	8.687596651	8.736355258	0.943918921	1.067334166	0.331617048	0.754147611	1.105832346	0.398337759	0.780371232	1.707667097
BM482	pDC	ENSG00000186635	ARAP1	0	5.594803091	5.605009361	5.706482637	5.860457346	5.65231531	5.679022229	5.594027938	6.003963656	0.981088325	0.983368499	0.771168408	1.253380985	0.540661146	0.989803619	1.963996563	1.139709398
BM483	pDC	ENSG00000149256	TENM4	0	9.436493843	9.384717628	9.410951325	9.383036715	9.28946517	9.435616288	9.426535141	9.427134819	0.950785257	0.756673637	0.582718792	1.040484371	0.920606576	0.720486029	0.771258413	1.982394089
BM484	pDC	ENSG00000150672	DLG2	0	11.01891415	11.04111707	11.01394591	10.97884527	10.88277268	10.99399356	10.98897239	11.05456702	1.210337815	1.322757471	0.680256589	1.494286711	0.738087273	0.266668858	1.345939853	2.231096549
BM485	pDC	ENSG00000165895	ARHGAP42	0	8.222572461	8.130583586	8.14900118	8.082692682	7.960756688	8.192618665	8.081528349	8.048522316	1.726796664	0.794362378	0.860627608	1.219701555	1.362767058	0.567627105	1.017282047	1.92913351
BM486	pDC	ENSG00000137672	TRPC6	0	8.533886539	8.60964694	8.619553502	8.579502271	8.412905195	8.616274939	8.500263412	8.615981066	1.10184547	1.152990106	1.286742525	1.277565848	1.010585339	1.22584631	1.102379365	1.98061865
BM487	pDC	ENSG00000150787	PTS	pDC	5.086788985	5.141602012	4.928109251	5.099159057	4.662222294	5.169787227	5.049543038	4.967442753	0.593320314	0.709565285	0.626815548	0.741202742	0.924176105	0.299032458	0.270272954	1.772099158
BM488	pDC	ENSG00000182985	CADM1	0	8.262609572	8.26212982	8.300992716	8.219187072	8.171258556	8.293863796	8.261314527	8.39484634	0.940776282	0.712539447	0.736468199	1.216316535	0.673018752	0.202059633	2.102210492	1.527932194
BM489	pDC	ENSG00000182667	NTM	0	9.679580055	9.668165465	9.693476149	9.639942865	9.545032993	9.703117086	9.67926328	9.736458841	0.655375954	0.608723539	0.68897061	1.118660653	0.924652917	0.275951215	1.384441189	1.977849166
BM490	pDC	ENSG00000139083	ETV6	0	7.245113454	7.266322865	7.18873159	7.424849528	7.267277679	7.239683531	7.272066401	7.303360101	0.971406207	0.801569821	1.235667234	1.767698511	0.644673027	0.25534286	0.44770432	1.324311247
BM491	pDC	ENSG00000136011	STAB2	0	7.25530398	7.225542851	7.227465578	7.187278467	7.150908683	7.181122664	7.341260903	7.306215326	0.539031041	0.72019181	0.152270355	0.794081897	0.744758164	1.710901712	0.996546801	0.924281397
BM492	pDC	ENSG00000081760	AACS	0	5.613532587	5.514018631	5.603917758	5.681852085	5.409212726	5.718133671	5.77388765	5.794994187	0.637104903	0.954617575	0.337984114	0.650136043	0.63396293	1.135970659	1.074841802	1.747540162
BM493	pDC	ENSG00000126603	GLIS2	0	2.798390406	2.696570551	2.652500228	2.863097159	2.296373772	2.900905167	3.078390509	3.228047811	0.674981979	0.733032463	0.699014622	0.733123161	0.391260599	0.932969076	1.071330237	1.641106779
BM494	pDC	ENSG00000062038	CDH3	0	5.949600617	5.730377968	5.631471645	5.811233041	5.58595845	5.697408874	5.712988054	5.779260204	1.60125637	0.536415963	1.012055604	0.69563083	0.389767596	0.250341111	0.311348606	1.217819192
BM495	pDC	ENSG00000135709	KIAA0513	0	5.077875912	5.046742959	4.961723136	5.162608668	4.686663084	4.910200435	4.753944536	5.178503779	0.963610736	0.720139726	0.473152989	1.063020727	0.545661065	1.294967249	1.02915359	1.743213813
BM496	pDC	ENSG00000141665	FBXO15	0	5.923216387	6.082949716	5.994553861	6.000788897	5.848421023	6.268063147	6.062578166	5.990083981	0.932472754	0.622984537	0.273014497	0.554528285	2.333370385	0.493195053	0.482363674	1.285183821
BM497	pDC	ENSG00000141854	MIR1199	0	0.104206509	0.033401907	0.433530287	0.110562074	0.036909778	0.278862249	0.480379084	0.235792108	0.655192949	0.964460038	1.497825188	0.594929573	0.349542838	1.79449066	0.090153844	1.092273243
BM498	pDC	ENSG00000196109	ZNF676	0	3.821884747	3.938971098	3.457175694	3.650634613	2.960718529	3.160360756	3.753675091	3.63676092	0.804281909	1.273019885	0.558516584	0.485640479	1.289979039	0.83875183	0.341930155	1.735765986
BM499	pDC	ENSG00000101421	CHMP4B	0	4.692606972	4.718970877	4.786600911	4.569748516	4.287425397	4.528113664	4.721418311	4.847851581	0.663940722	0.593002133	0.797415716	0.80456823	0.817613615	0.617998432	0.853020679	1.644081294
BM500	pDC	ENSG00000099899	TRMT2A	0	0.621815142	0.812586668	0.60360138	1.014404978	0.555832674	1.012161811	1.283017926	0.901302433	0.768021709	0.529559247	1.077807421	0.662232	0.634434027	1.717927274	0.166226857	1.30220437
BM501	pDC	ENSG00000144619	CNTN4	0	9.809204815	9.853312166	9.755114818	9.769190064	9.719944211	9.849122714	9.788891958	9.784469081	1.280058773	1.553744261	1.13622779	1.455435507	1.478506367	0.112190317	0.830863976	1.801764486
BM502	pDC	ENSG00000144642	RBMS3	0	9.426288649	9.461053124	9.385787083	9.365878054	9.289849862	9.451607418	9.408575717	9.431177836	1.271521918	1.467264621	0.584178386	1.501419549	1.122911121	0.155935691	1.083795355	2.064888845
BM503	pDC	ENSG00000163818	LZTFL1	0	6.085651387	6.052941475	6.014307767	6.073285298	5.907669452	6.008991466	6.209315234	5.956122207	0.584325226	0.286848813	0.360635921	0.506226025	0.351764398	1.891117243	0.806212188	1.322272229
BM504	pDC	ENSG00000144724	PTPRG	0	9.345403588	9.345802056	9.280724894	9.29223806	9.247450763	9.405159707	9.382902897	9.341658269	0.88267308	0.813122391	1.407732216	1.257142689	1.749276137	1.403152221	0.772582543	1.593553446
BM505	pDC	ENSG00000163637	PRICKLE2	0	8.278809559	8.304919642	8.292475316	8.276534372	8.132165463	8.358120277	8.27097716	8.192911731	0.91850554	1.024638214	0.798778424	1.05586588	1.694562039	0.19366312	1.376673335	1.814869736
BM506	pDC	ENSG00000151276	MAGI1	0	9.24594738	9.235219094	9.226597616	9.215548407	9.077326584	9.271534793	9.269749413	9.235468094	1.086673924	0.883725841	0.496938029	1.169805836	1.093947076	1.132225249	0.35146186	2.274752749
BM507	pDC	ENSG00000172340	SUCLG2	0	7.975758337	8.029561242	8.030845872	7.940957803	7.920021592	8.145496394	8.026908024	8.00803699	1.180742573	0.941926229	0.794749988	1.34950585	2.331886186	0.527248493	0.526212748	1.462640409
BM508	pDC	ENSG00000185008	ROBO2	0	10.70492326	10.71017519	10.64905746	10.61711656	10.57391087	10.68642004	10.67145028	10.69941884	1.466244088	1.433924464	0.564096697	1.630959308	0.769956155	0.197746528	0.893892982	1.915859966
BM509	pDC	ENSG00000185565	LSAMP	0	10.30656486	10.28371304	10.26609937	10.2434651	10.2168943	10.31674902	10.32380552	10.26627209	1.327918826	1.10926117	0.775942728	1.606475717	1.092848434	1.27367322	0.612649809	1.744091026
BM510	pDC	ENSG00000034533	ASTE1	0	3.283429281	2.89165968	3.138420532	3.709643857	2.913947245	2.790209914	3.300208277	2.950701471	0.677254762	0.810150342	0.046203058	1.605185172	1.118638285	0.790497053	0.569497967	1.160613709
BM511	pDC	ENSG00000175110	MRPS22	0	8.189798654	8.148040241	8.193606456	8.099932924	8.086859549	8.244347934	8.256918815	8.149522281	1.042832496	0.68234327	0.500989206	1.190258991	1.30965062	1.774653742	0.391668492	1.203106098
BM512	pDC	ENSG00000158258	CLSTN2	0	9.159513404	9.151081432	9.132504693	9.100264696	9.044240777	9.172788504	9.18568933	9.138368805	1.096395149	0.810821071	0.625727108	1.153085727	0.926318478	1.17748422	0.861836397	1.770952292
BM513	pDC	ENSG00000177694	NAALADL2	0	10.2993688	10.29459204	10.29958053	10.26938264	10.2607611	10.31513464	10.33128681	10.3664605	1.441507041	1.202451872	0.564386152	1.476046523	0.626253279	0.755272524	1.415918811	1.599202336
BM514	pDC	ENSG00000163995	ABLIM2	0	6.814749864	6.810102366	6.883218214	6.78977912	6.7667941	6.81992742	7.055580494	6.830843545	0.625508981	0.570623116	0.465562335	0.883054883	0.454237651	2.627737529	0.208650558	1.02482928
BM515	pDC	ENSG00000250317	SMIM20	0	5.658071059	5.59399499	5.600053393	5.756360409	5.284160515	5.859768852	5.64414211	5.621646312	0.535225804	1.216399571	0.179863969	0.864966563	1.334571026	0.401241376	0.232244485	1.856511324
BM516	pDC	ENSG00000164342	TLR3	0	3.977152145	3.662546759	3.531423937	3.753329019	3.307429116	3.921725107	4.257951397	3.484153841	0.820896495	0.551340236	0.847577763	0.255148459	0.678806806	2.053104151	0.972177688	1.322649704
BM517	pDC	ENSG00000113593	PPWD1	0	3.99085546	3.987669775	4.001888866	4.171015516	4.015323228	4.037053546	4.555450706	4.530168652	0.819256188	0.776972844	0.74219035	0.397231242	0.47085503	1.805171067	1.371862905	0.829179431
BM518	pDC	ENSG00000198108	CHSY3	0	8.141975456	8.038410901	7.991132056	7.998338312	7.985761013	8.109013605	8.02152627	8.08331046	1.695372914	0.866976411	1.148526158	1.194532069	1.165941976	0.481661941	0.664558385	1.250322154
BM519	pDC	ENSG00000145934	TENM2	0	9.732542684	9.753883168	9.731981212	9.712449246	9.654045476	9.795494474	9.752868958	9.825357442	1.027415023	0.860079242	0.534641601	1.288584788	1.271295209	0.254834205	1.758421304	1.751927971
BM520	pDC	ENSG00000113645	WWC1	0	7.059762172	7.180087557	7.175097495	7.150400308	6.939025285	7.221671019	7.214169697	7.196308617	1.082123317	0.580590857	0.473464556	0.481262028	0.9992366	1.066268946	0.623828501	1.939846549
BM521	pDC	ENSG00000112799	LY86	0	5.403725778	5.271553979	5.285127152	5.347363286	5.265642806	5.413256804	5.531676739	5.669002978	0.536430335	0.878529518	0.884089361	0.682586159	0.118452741	1.067802113	1.787533166	1.009248143
BM522	pDC	ENSG00000152894	PTPRK	0	9.144235074	9.028563098	9.044634005	9.035598641	9.019781089	9.04861359	9.008845367	9.046719751	1.795659183	1.129589361	0.456362398	1.244294266	0.295974405	0.838427379	0.549429761	1.407578702
BM523	pDC	ENSG00000136267	DGKB	0	9.639658019	9.588037725	9.638866126	9.549370709	9.473716793	9.62735935	9.598591143	9.601431768	1.455552674	1.322356223	1.253731385	1.530901996	0.772068011	0.282577297	0.211365536	2.075319087
BM524	pDC	ENSG00000164746	C7orf57	0	4.30367747	4.139496545	4.615170697	3.980319825	3.927392938	4.089317969	4.263610051	4.34920956	0.391289221	0.449438175	1.973679849	0.980199224	0.521112951	0.275269366	0.797063565	0.998994199
BM525	pDC	ENSG00000154978	VOPP1	0	6.555764577	6.692646008	6.632394845	6.587063934	6.400417625	6.64477317	6.575219349	6.574456	0.506522672	1.176671318	0.695977417	0.413012839	0.672805457	0.346855719	0.413310825	1.677743135
BM526	pDC	ENSG00000187391	MAGI2	0	10.43969344	10.38984256	10.3884139	10.34809322	10.27095893	10.43904885	10.3826728	10.40523366	1.544449581	1.056068201	0.465553558	1.454006372	1.334409164	0.199875838	0.739279895	2.134595302
BM527	pDC	ENSG00000164715	LMTK2	0	6.056270431	6.106795795	6.193491669	6.146449367	5.870716297	6.121332935	6.064782427	6.115034077	0.721653428	0.431293626	1.18789334	0.612836207	0.323664331	0.515110814	0.278694312	1.746280247
BM528	pDC	ENSG00000081803	CADPS2	0	9.153564727	9.062032259	9.109895562	9.014415301	9.000055852	9.058854974	8.999776367	9.098160565	1.793925996	1.144699424	1.150732079	1.565268394	0.682975865	1.369604119	0.731316726	1.658086273
